record_id,building_id,building_name,building_type,timestamp,hour,electricity_kwh
4759,B003,实验楼,Lab,2025-12-19 06:00:00,6,57.15
4760,B003,实验楼,Lab,2025-12-19 07:00:00,7,50.15
4761,B003,实验楼,Lab,2025-12-19 08:00:00,8,114.34
4762,B003,实验楼,Lab,2025-12-19 09:00:00,9,110.25
4763,B003,实验楼,Lab,2025-12-19 10:00:00,10,109.36
4764,B003,实验楼,Lab,2025-12-19 11:00:00,11,114.14
4765,B003,实验楼,Lab,2025-12-19 12:00:00,12,117.18
4766,B003,实验楼,Lab,2025-12-19 13:00:00,13,117.87
4767,B003,实验楼,Lab,2025-12-19 14:00:00,14,111.16
4768,B003,实验楼,Lab,2025-12-19 15:00:00,15,115.85
4769,B003,实验楼,Lab,2025-12-19 16:00:00,16,113.62
4770,B003,实验楼,Lab,2025-12-19 17:00:00,17,108.89
4771,B003,实验楼,Lab,2025-12-19 18:00:00,18,141.80
4772,B003,实验楼,Lab,2025-12-19 19:00:00,19,141.49
4773,B003,实验楼,Lab,2025-12-19 20:00:00,20,131.46
4774,B003,实验楼,Lab,2025-12-19 21:00:00,21,57.00
4775,B003,实验楼,Lab,2025-12-19 22:00:00,22,56.79
4776,B003,实验楼,Lab,2025-12-19 23:00:00,23,49.57
4777,B003,实验楼,Lab,2025-12-20 00:00:00,0,46.21
4778,B003,实验楼,Lab,2025-12-20 01:00:00,1,50.88
4779,B003,实验楼,Lab,2025-12-20 02:00:00,2,40.90
4780,B003,实验楼,Lab,2025-12-20 03:00:00,3,43.27
4781,B003,实验楼,Lab,2025-12-20 04:00:00,4,49.99
4782,B003,实验楼,Lab,2025-12-20 05:00:00,5,48.14
4783,B003,实验楼,Lab,2025-12-20 06:00:00,6,48.58
4784,B003,实验楼,Lab,2025-12-20 07:00:00,7,49.93
4785,B003,实验楼,Lab,2025-12-20 08:00:00,8,97.91
4786,B003,实验楼,Lab,2025-12-20 09:00:00,9,97.83
4787,B003,实验楼,Lab,2025-12-20 10:00:00,10,98.17
4788,B003,实验楼,Lab,2025-12-20 11:00:00,11,104.01
4789,B003,实验楼,Lab,2025-12-20 12:00:00,12,103.49
4790,B003,实验楼,Lab,2025-12-20 13:00:00,13,103.92
4791,B003,实验楼,Lab,2025-12-20 14:00:00,14,95.97
4792,B003,实验楼,Lab,2025-12-20 15:00:00,15,101.99
4793,B003,实验楼,Lab,2025-12-20 16:00:00,16,93.88
4794,B003,实验楼,Lab,2025-12-20 17:00:00,17,94.77
4795,B003,实验楼,Lab,2025-12-20 18:00:00,18,121.37
4796,B003,实验楼,Lab,2025-12-20 19:00:00,19,119.51
4797,B003,实验楼,Lab,2025-12-20 20:00:00,20,115.33
4798,B003,实验楼,Lab,2025-12-20 21:00:00,21,45.90
4799,B003,实验楼,Lab,2025-12-20 22:00:00,22,41.85
4800,B003,实验楼,Lab,2025-12-20 23:00:00,23,41.85
4801,B003,实验楼,Lab,2025-12-21 00:00:00,0,47.30
4802,B003,实验楼,Lab,2025-12-21 01:00:00,1,43.34
4803,B003,实验楼,Lab,2025-12-21 02:00:00,2,47.27
4804,B003,实验楼,Lab,2025-12-21 03:00:00,3,44.72
4805,B003,实验楼,Lab,2025-12-21 04:00:00,4,45.01
4806,B003,实验楼,Lab,2025-12-21 05:00:00,5,46.22
4807,B003,实验楼,Lab,2025-12-21 06:00:00,6,47.49
4808,B003,实验楼,Lab,2025-12-21 07:00:00,7,43.42
4809,B003,实验楼,Lab,2025-12-21 08:00:00,8,102.23
4810,B003,实验楼,Lab,2025-12-21 09:00:00,9,97.87
4811,B003,实验楼,Lab,2025-12-21 10:00:00,10,93.59
4812,B003,实验楼,Lab,2025-12-21 11:00:00,11,94.23
4813,B003,实验楼,Lab,2025-12-21 12:00:00,12,92.27
4814,B003,实验楼,Lab,2025-12-21 13:00:00,13,101.03
4815,B003,实验楼,Lab,2025-12-21 14:00:00,14,92.00
4816,B003,实验楼,Lab,2025-12-21 15:00:00,15,95.03
4817,B003,实验楼,Lab,2025-12-21 16:00:00,16,96.72
4818,B003,实验楼,Lab,2025-12-21 17:00:00,17,100.65
4819,B003,实验楼,Lab,2025-12-21 18:00:00,18,123.11
4820,B003,实验楼,Lab,2025-12-21 19:00:00,19,120.32
4821,B003,实验楼,Lab,2025-12-21 20:00:00,20,111.99
4822,B003,实验楼,Lab,2025-12-21 21:00:00,21,49.88
4823,B003,实验楼,Lab,2025-12-21 22:00:00,22,50.57
4824,B003,实验楼,Lab,2025-12-21 23:00:00,23,49.13
4825,B003,实验楼,Lab,2025-12-22 00:00:00,0,50.69
4826,B003,实验楼,Lab,2025-12-22 01:00:00,1,48.70
4827,B003,实验楼,Lab,2025-12-22 02:00:00,2,50.28
4828,B003,实验楼,Lab,2025-12-22 03:00:00,3,47.74
4829,B003,实验楼,Lab,2025-12-22 04:00:00,4,49.63
4830,B003,实验楼,Lab,2025-12-22 05:00:00,5,45.26
4831,B003,实验楼,Lab,2025-12-22 06:00:00,6,53.57
4832,B003,实验楼,Lab,2025-12-22 07:00:00,7,49.30
4833,B003,实验楼,Lab,2025-12-22 08:00:00,8,108.44
4834,B003,实验楼,Lab,2025-12-22 09:00:00,9,112.00
4835,B003,实验楼,Lab,2025-12-22 10:00:00,10,113.56
4836,B003,实验楼,Lab,2025-12-22 11:00:00,11,111.75
4837,B003,实验楼,Lab,2025-12-22 12:00:00,12,110.91
4838,B003,实验楼,Lab,2025-12-22 13:00:00,13,115.10
4839,B003,实验楼,Lab,2025-12-22 14:00:00,14,114.02
4840,B003,实验楼,Lab,2025-12-22 15:00:00,15,110.81
4841,B003,实验楼,Lab,2025-12-22 16:00:00,16,109.97
4842,B003,实验楼,Lab,2025-12-22 17:00:00,17,114.46
4843,B003,实验楼,Lab,2025-12-22 18:00:00,18,127.13
4844,B003,实验楼,Lab,2025-12-22 19:00:00,19,138.56
4845,B003,实验楼,Lab,2025-12-22 20:00:00,20,132.82
4846,B003,实验楼,Lab,2025-12-22 21:00:00,21,49.38
4847,B003,实验楼,Lab,2025-12-22 22:00:00,22,53.45
4848,B003,实验楼,Lab,2025-12-22 23:00:00,23,51.32
4849,B003,实验楼,Lab,2025-12-23 00:00:00,0,50.82
4850,B003,实验楼,Lab,2025-12-23 01:00:00,1,52.19
4851,B003,实验楼,Lab,2025-12-23 02:00:00,2,45.21
4852,B003,实验楼,Lab,2025-12-23 03:00:00,3,48.11
4853,B003,实验楼,Lab,2025-12-23 04:00:00,4,49.39
4854,B003,实验楼,Lab,2025-12-23 05:00:00,5,48.26
4855,B003,实验楼,Lab,2025-12-23 06:00:00,6,54.54
4856,B003,实验楼,Lab,2025-12-23 07:00:00,7,50.14
4857,B003,实验楼,Lab,2025-12-23 08:00:00,8,109.48
4858,B003,实验楼,Lab,2025-12-23 09:00:00,9,111.76
4859,B003,实验楼,Lab,2025-12-23 10:00:00,10,105.06
4860,B003,实验楼,Lab,2025-12-23 11:00:00,11,110.60
4861,B003,实验楼,Lab,2025-12-23 12:00:00,12,106.11
4862,B003,实验楼,Lab,2025-12-23 13:00:00,13,114.36
4863,B003,实验楼,Lab,2025-12-23 14:00:00,14,109.82
4864,B003,实验楼,Lab,2025-12-23 15:00:00,15,113.08
4865,B003,实验楼,Lab,2025-12-23 16:00:00,16,105.76
4866,B003,实验楼,Lab,2025-12-23 17:00:00,17,113.75
4867,B003,实验楼,Lab,2025-12-23 18:00:00,18,137.75
4868,B003,实验楼,Lab,2025-12-23 19:00:00,19,134.85
4869,B003,实验楼,Lab,2025-12-23 20:00:00,20,128.13
4870,B003,实验楼,Lab,2025-12-23 21:00:00,21,49.58
4871,B003,实验楼,Lab,2025-12-23 22:00:00,22,50.03
4872,B003,实验楼,Lab,2025-12-23 23:00:00,23,46.77
4873,B003,实验楼,Lab,2025-12-24 00:00:00,0,51.71
4874,B003,实验楼,Lab,2025-12-24 01:00:00,1,53.18
4875,B003,实验楼,Lab,2025-12-24 02:00:00,2,47.06
4876,B003,实验楼,Lab,2025-12-24 03:00:00,3,50.09
4877,B003,实验楼,Lab,2025-12-24 04:00:00,4,47.64
4878,B003,实验楼,Lab,2025-12-24 05:00:00,5,52.95
4879,B003,实验楼,Lab,2025-12-24 06:00:00,6,55.54
4880,B003,实验楼,Lab,2025-12-24 07:00:00,7,54.22
4881,B003,实验楼,Lab,2025-12-24 08:00:00,8,113.17
4882,B003,实验楼,Lab,2025-12-24 09:00:00,9,106.04
4883,B003,实验楼,Lab,2025-12-24 10:00:00,10,105.95
4884,B003,实验楼,Lab,2025-12-24 11:00:00,11,109.99
4885,B003,实验楼,Lab,2025-12-24 12:00:00,12,108.97
4886,B003,实验楼,Lab,2025-12-24 13:00:00,13,110.91
4887,B003,实验楼,Lab,2025-12-24 14:00:00,14,109.26
4888,B003,实验楼,Lab,2025-12-24 15:00:00,15,114.16
4889,B003,实验楼,Lab,2025-12-24 16:00:00,16,110.83
4890,B003,实验楼,Lab,2025-12-24 17:00:00,17,116.10
4891,B003,实验楼,Lab,2025-12-24 18:00:00,18,131.42
4892,B003,实验楼,Lab,2025-12-24 19:00:00,19,131.47
4893,B003,实验楼,Lab,2025-12-24 20:00:00,20,136.15
4894,B003,实验楼,Lab,2025-12-24 21:00:00,21,55.73
4895,B003,实验楼,Lab,2025-12-24 22:00:00,22,51.58
4896,B003,实验楼,Lab,2025-12-24 23:00:00,23,52.72
4897,B003,实验楼,Lab,2025-12-25 00:00:00,0,46.62
4898,B003,实验楼,Lab,2025-12-25 01:00:00,1,55.25
4899,B003,实验楼,Lab,2025-12-25 02:00:00,2,46.99
4900,B003,实验楼,Lab,2025-12-25 03:00:00,3,53.40
4901,B003,实验楼,Lab,2025-12-25 04:00:00,4,49.90
4902,B003,实验楼,Lab,2025-12-25 05:00:00,5,48.59
4903,B003,实验楼,Lab,2025-12-25 06:00:00,6,54.12
4904,B003,实验楼,Lab,2025-12-25 07:00:00,7,50.26
4905,B003,实验楼,Lab,2025-12-25 08:00:00,8,112.62
4906,B003,实验楼,Lab,2025-12-25 09:00:00,9,106.54
4907,B003,实验楼,Lab,2025-12-25 10:00:00,10,106.74
4908,B003,实验楼,Lab,2025-12-25 11:00:00,11,107.63
4909,B003,实验楼,Lab,2025-12-25 12:00:00,12,112.70
4910,B003,实验楼,Lab,2025-12-25 13:00:00,13,108.30
4911,B003,实验楼,Lab,2025-12-25 14:00:00,14,110.80
4912,B003,实验楼,Lab,2025-12-25 15:00:00,15,115.60
4913,B003,实验楼,Lab,2025-12-25 16:00:00,16,111.89
4914,B003,实验楼,Lab,2025-12-25 17:00:00,17,105.48
4915,B003,实验楼,Lab,2025-12-25 18:00:00,18,138.33
4916,B003,实验楼,Lab,2025-12-25 19:00:00,19,130.64
4917,B003,实验楼,Lab,2025-12-25 20:00:00,20,134.89
4918,B003,实验楼,Lab,2025-12-25 21:00:00,21,50.84
4919,B003,实验楼,Lab,2025-12-25 22:00:00,22,50.07
4920,B003,实验楼,Lab,2025-12-25 23:00:00,23,46.12
4921,B003,实验楼,Lab,2025-12-26 00:00:00,0,52.39
4922,B003,实验楼,Lab,2025-12-26 01:00:00,1,48.15
4923,B003,实验楼,Lab,2025-12-26 02:00:00,2,51.80
4924,B003,实验楼,Lab,2025-12-26 03:00:00,3,52.69
4925,B003,实验楼,Lab,2025-12-26 04:00:00,4,51.96
4926,B003,实验楼,Lab,2025-12-26 05:00:00,5,55.19
4927,B003,实验楼,Lab,2025-12-26 06:00:00,6,45.90
4928,B003,实验楼,Lab,2025-12-26 07:00:00,7,47.11
4929,B003,实验楼,Lab,2025-12-26 08:00:00,8,113.88
4930,B003,实验楼,Lab,2025-12-26 09:00:00,9,106.53
4931,B003,实验楼,Lab,2025-12-26 10:00:00,10,116.38
4932,B003,实验楼,Lab,2025-12-26 11:00:00,11,114.19
4933,B003,实验楼,Lab,2025-12-26 12:00:00,12,116.29
4934,B003,实验楼,Lab,2025-12-26 13:00:00,13,109.86
4935,B003,实验楼,Lab,2025-12-26 14:00:00,14,193.67
4936,B003,实验楼,Lab,2025-12-26 15:00:00,15,176.50
4937,B003,实验楼,Lab,2025-12-26 16:00:00,16,183.87
4938,B003,实验楼,Lab,2025-12-26 17:00:00,17,179.23
4939,B003,实验楼,Lab,2025-12-26 18:00:00,18,226.24
4940,B003,实验楼,Lab,2025-12-26 19:00:00,19,136.44
4941,B003,实验楼,Lab,2025-12-26 20:00:00,20,137.47
4942,B003,实验楼,Lab,2025-12-26 21:00:00,21,52.79
4943,B003,实验楼,Lab,2025-12-26 22:00:00,22,55.13
4944,B003,实验楼,Lab,2025-12-26 23:00:00,23,47.83
4945,B003,实验楼,Lab,2025-12-27 00:00:00,0,44.99
4946,B003,实验楼,Lab,2025-12-27 01:00:00,1,46.49
4947,B003,实验楼,Lab,2025-12-27 02:00:00,2,50.75
4948,B003,实验楼,Lab,2025-12-27 03:00:00,3,40.71
4949,B003,实验楼,Lab,2025-12-27 04:00:00,4,43.21
4950,B003,实验楼,Lab,2025-12-27 05:00:00,5,44.06
4951,B003,实验楼,Lab,2025-12-27 06:00:00,6,44.21
4952,B003,实验楼,Lab,2025-12-27 07:00:00,7,40.50
4953,B003,实验楼,Lab,2025-12-27 08:00:00,8,98.86
4954,B003,实验楼,Lab,2025-12-27 09:00:00,9,100.39
4955,B003,实验楼,Lab,2025-12-27 10:00:00,10,97.35
4956,B003,实验楼,Lab,2025-12-27 11:00:00,11,95.51
4957,B003,实验楼,Lab,2025-12-27 12:00:00,12,102.28
4958,B003,实验楼,Lab,2025-12-27 13:00:00,13,97.30
4959,B003,实验楼,Lab,2025-12-27 14:00:00,14,100.38
4960,B003,实验楼,Lab,2025-12-27 15:00:00,15,100.41
4961,B003,实验楼,Lab,2025-12-27 16:00:00,16,102.52
4962,B003,实验楼,Lab,2025-12-27 17:00:00,17,101.57
4963,B003,实验楼,Lab,2025-12-27 18:00:00,18,115.65
4964,B003,实验楼,Lab,2025-12-27 19:00:00,19,123.17
4965,B003,实验楼,Lab,2025-12-27 20:00:00,20,122.03
4966,B003,实验楼,Lab,2025-12-27 21:00:00,21,51.89
4967,B003,实验楼,Lab,2025-12-27 22:00:00,22,45.87
4968,B003,实验楼,Lab,2025-12-27 23:00:00,23,48.36
4969,B003,实验楼,Lab,2025-12-28 00:00:00,0,51.33
4970,B003,实验楼,Lab,2025-12-28 01:00:00,1,51.99
4971,B003,实验楼,Lab,2025-12-28 02:00:00,2,43.63
4972,B003,实验楼,Lab,2025-12-28 03:00:00,3,47.51
4973,B003,实验楼,Lab,2025-12-28 04:00:00,4,44.03
4974,B003,实验楼,Lab,2025-12-28 05:00:00,5,46.57
4975,B003,实验楼,Lab,2025-12-28 06:00:00,6,52.23
4976,B003,实验楼,Lab,2025-12-28 07:00:00,7,44.57
4977,B003,实验楼,Lab,2025-12-28 08:00:00,8,96.68
4978,B003,实验楼,Lab,2025-12-28 09:00:00,9,101.94
4979,B003,实验楼,Lab,2025-12-28 10:00:00,10,101.49
4980,B003,实验楼,Lab,2025-12-28 11:00:00,11,102.89
4981,B003,实验楼,Lab,2025-12-28 12:00:00,12,101.29
4982,B003,实验楼,Lab,2025-12-28 13:00:00,13,97.60
4983,B003,实验楼,Lab,2025-12-28 14:00:00,14,102.82
4984,B003,实验楼,Lab,2025-12-28 15:00:00,15,104.07
4985,B003,实验楼,Lab,2025-12-28 16:00:00,16,107.38
4986,B003,实验楼,Lab,2025-12-28 17:00:00,17,95.72
4987,B003,实验楼,Lab,2025-12-28 18:00:00,18,116.41
4988,B003,实验楼,Lab,2025-12-28 19:00:00,19,123.70
4989,B003,实验楼,Lab,2025-12-28 20:00:00,20,117.69
4990,B003,实验楼,Lab,2025-12-28 21:00:00,21,50.91
4991,B003,实验楼,Lab,2025-12-28 22:00:00,22,50.36
4992,B003,实验楼,Lab,2025-12-28 23:00:00,23,52.78
4993,B003,实验楼,Lab,2025-12-29 00:00:00,0,52.18
4994,B003,实验楼,Lab,2025-12-29 01:00:00,1,51.25
4995,B003,实验楼,Lab,2025-12-29 02:00:00,2,54.01
4996,B003,实验楼,Lab,2025-12-29 03:00:00,3,54.97
4997,B003,实验楼,Lab,2025-12-29 04:00:00,4,47.49
4998,B003,实验楼,Lab,2025-12-29 05:00:00,5,49.80
4999,B003,实验楼,Lab,2025-12-29 06:00:00,6,50.80
5000,B003,实验楼,Lab,2025-12-29 07:00:00,7,56.94
5001,B003,实验楼,Lab,2025-12-29 08:00:00,8,114.41
5002,B003,实验楼,Lab,2025-12-29 09:00:00,9,116.88
5003,B003,实验楼,Lab,2025-12-29 10:00:00,10,114.76
5004,B003,实验楼,Lab,2025-12-29 11:00:00,11,111.03
5005,B003,实验楼,Lab,2025-12-29 12:00:00,12,119.26
5006,B003,实验楼,Lab,2025-12-29 13:00:00,13,115.21
5007,B003,实验楼,Lab,2025-12-29 14:00:00,14,119.89
5008,B003,实验楼,Lab,2025-12-29 15:00:00,15,118.67
5009,B003,实验楼,Lab,2025-12-29 16:00:00,16,111.70
5010,B003,实验楼,Lab,2025-12-29 17:00:00,17,113.54
5011,B003,实验楼,Lab,2025-12-29 18:00:00,18,138.98
5012,B003,实验楼,Lab,2025-12-29 19:00:00,19,139.17
5013,B003,实验楼,Lab,2025-12-29 20:00:00,20,143.28
5014,B003,实验楼,Lab,2025-12-29 21:00:00,21,58.97
5015,B003,实验楼,Lab,2025-12-29 22:00:00,22,57.58
5016,B003,实验楼,Lab,2025-12-29 23:00:00,23,55.80
5017,B003,实验楼,Lab,2025-12-30 00:00:00,0,53.86
5018,B003,实验楼,Lab,2025-12-30 01:00:00,1,55.65
5019,B003,实验楼,Lab,2025-12-30 02:00:00,2,58.87
5020,B003,实验楼,Lab,2025-12-30 03:00:00,3,54.64
5021,B003,实验楼,Lab,2025-12-30 04:00:00,4,52.26
5022,B003,实验楼,Lab,2025-12-30 05:00:00,5,57.68
5023,B003,实验楼,Lab,2025-12-30 06:00:00,6,53.28
5024,B003,实验楼,Lab,2025-12-30 07:00:00,7,57.26
5025,B003,实验楼,Lab,2025-12-30 08:00:00,8,122.69
5026,B003,实验楼,Lab,2025-12-30 09:00:00,9,116.34
5027,B003,实验楼,Lab,2025-12-30 10:00:00,10,121.53
5028,B003,实验楼,Lab,2025-12-30 11:00:00,11,116.70
5029,B003,实验楼,Lab,2025-12-30 12:00:00,12,119.43
5030,B003,实验楼,Lab,2025-12-30 13:00:00,13,115.58
5031,B003,实验楼,Lab,2025-12-30 14:00:00,14,121.39
5032,B003,实验楼,Lab,2025-12-30 15:00:00,15,122.84
5033,B003,实验楼,Lab,2025-12-30 16:00:00,16,123.99
5034,B003,实验楼,Lab,2025-12-30 17:00:00,17,117.66
5035,B003,实验楼,Lab,2025-12-30 18:00:00,18,149.03
5036,B003,实验楼,Lab,2025-12-30 19:00:00,19,140.86
5037,B003,实验楼,Lab,2025-12-30 20:00:00,20,137.97
5038,B003,实验楼,Lab,2025-12-30 21:00:00,21,60.69
5039,B003,实验楼,Lab,2025-12-30 22:00:00,22,56.44
5040,B003,实验楼,Lab,2025-12-30 23:00:00,23,59.07
5041,B003,实验楼,Lab,2025-12-31 00:00:00,0,55.85
5042,B003,实验楼,Lab,2025-12-31 01:00:00,1,53.71
5043,B003,实验楼,Lab,2025-12-31 02:00:00,2,56.22
5044,B003,实验楼,Lab,2025-12-31 03:00:00,3,59.49
5045,B003,实验楼,Lab,2025-12-31 04:00:00,4,58.17
5046,B003,实验楼,Lab,2025-12-31 05:00:00,5,57.66
5047,B003,实验楼,Lab,2025-12-31 06:00:00,6,53.00
5048,B003,实验楼,Lab,2025-12-31 07:00:00,7,49.65
5049,B003,实验楼,Lab,2025-12-31 08:00:00,8,119.64
5050,B003,实验楼,Lab,2025-12-31 09:00:00,9,120.72
5051,B003,实验楼,Lab,2025-12-31 10:00:00,10,117.69
5052,B003,实验楼,Lab,2025-12-31 11:00:00,11,120.34
5053,B003,实验楼,Lab,2025-12-31 12:00:00,12,126.41
5054,B003,实验楼,Lab,2025-12-31 13:00:00,13,117.68
5055,B003,实验楼,Lab,2025-12-31 14:00:00,14,118.80
5056,B003,实验楼,Lab,2025-12-31 15:00:00,15,116.60
5057,B003,实验楼,Lab,2025-12-31 16:00:00,16,124.76
5058,B003,实验楼,Lab,2025-12-31 17:00:00,17,124.75
5059,B003,实验楼,Lab,2025-12-31 18:00:00,18,150.76
5060,B003,实验楼,Lab,2025-12-31 19:00:00,19,145.23
5061,B003,实验楼,Lab,2025-12-31 20:00:00,20,140.30
5062,B003,实验楼,Lab,2025-12-31 21:00:00,21,55.59
5063,B003,实验楼,Lab,2025-12-31 22:00:00,22,55.84
5064,B003,实验楼,Lab,2025-12-31 23:00:00,23,52.16
5065,B003,实验楼,Lab,2026-01-01 00:00:00,0,61.00
5066,B003,实验楼,Lab,2026-01-01 01:00:00,1,58.74
5067,B003,实验楼,Lab,2026-01-01 02:00:00,2,56.27
5068,B003,实验楼,Lab,2026-01-01 03:00:00,3,59.33
5069,B003,实验楼,Lab,2026-01-01 04:00:00,4,51.78
5070,B003,实验楼,Lab,2026-01-01 05:00:00,5,60.56
5071,B003,实验楼,Lab,2026-01-01 06:00:00,6,60.00
5072,B003,实验楼,Lab,2026-01-01 07:00:00,7,61.43
5073,B003,实验楼,Lab,2026-01-01 08:00:00,8,124.77
5074,B003,实验楼,Lab,2026-01-01 09:00:00,9,118.32
5075,B003,实验楼,Lab,2026-01-01 10:00:00,10,125.50
5076,B003,实验楼,Lab,2026-01-01 11:00:00,11,122.40
5077,B003,实验楼,Lab,2026-01-01 12:00:00,12,125.53
5078,B003,实验楼,Lab,2026-01-01 13:00:00,13,123.31
5079,B003,实验楼,Lab,2026-01-01 14:00:00,14,117.17
5080,B003,实验楼,Lab,2026-01-01 15:00:00,15,128.39
5081,B003,实验楼,Lab,2026-01-01 16:00:00,16,125.53
5082,B003,实验楼,Lab,2026-01-01 17:00:00,17,124.49
5083,B003,实验楼,Lab,2026-01-01 18:00:00,18,143.17
5084,B003,实验楼,Lab,2026-01-01 19:00:00,19,147.82
5085,B003,实验楼,Lab,2026-01-01 20:00:00,20,142.87
5086,B003,实验楼,Lab,2026-01-01 21:00:00,21,56.93
5087,B003,实验楼,Lab,2026-01-01 22:00:00,22,58.63
5088,B003,实验楼,Lab,2026-01-01 23:00:00,23,54.50
5089,B003,实验楼,Lab,2026-01-02 00:00:00,0,57.72
5090,B003,实验楼,Lab,2026-01-02 01:00:00,1,54.57
5091,B003,实验楼,Lab,2026-01-02 02:00:00,2,61.57
5092,B003,实验楼,Lab,2026-01-02 03:00:00,3,54.74
5093,B003,实验楼,Lab,2026-01-02 04:00:00,4,53.24
5094,B003,实验楼,Lab,2026-01-02 05:00:00,5,54.28
5095,B003,实验楼,Lab,2026-01-02 06:00:00,6,54.83
5096,B003,实验楼,Lab,2026-01-02 07:00:00,7,56.33
5097,B003,实验楼,Lab,2026-01-02 08:00:00,8,119.92
5098,B003,实验楼,Lab,2026-01-02 09:00:00,9,120.37
5099,B003,实验楼,Lab,2026-01-02 10:00:00,10,121.94
5100,B003,实验楼,Lab,2026-01-02 11:00:00,11,118.91
5101,B003,实验楼,Lab,2026-01-02 12:00:00,12,126.28
5102,B003,实验楼,Lab,2026-01-02 13:00:00,13,125.04
5103,B003,实验楼,Lab,2026-01-02 14:00:00,14,121.42
5104,B003,实验楼,Lab,2026-01-02 15:00:00,15,123.22
5105,B003,实验楼,Lab,2026-01-02 16:00:00,16,122.91
5106,B003,实验楼,Lab,2026-01-02 17:00:00,17,120.86
5107,B003,实验楼,Lab,2026-01-02 18:00:00,18,152.73
5108,B003,实验楼,Lab,2026-01-02 19:00:00,19,147.76
5109,B003,实验楼,Lab,2026-01-02 20:00:00,20,147.38
5110,B003,实验楼,Lab,2026-01-02 21:00:00,21,52.35
5111,B003,实验楼,Lab,2026-01-02 22:00:00,22,58.88
5112,B003,实验楼,Lab,2026-01-02 23:00:00,23,55.62
5113,B003,实验楼,Lab,2026-01-03 00:00:00,0,50.00
5114,B003,实验楼,Lab,2026-01-03 01:00:00,1,46.26
5115,B003,实验楼,Lab,2026-01-03 02:00:00,2,50.38
5116,B003,实验楼,Lab,2026-01-03 03:00:00,3,52.86
5117,B003,实验楼,Lab,2026-01-03 04:00:00,4,46.05
5118,B003,实验楼,Lab,2026-01-03 05:00:00,5,45.46
5119,B003,实验楼,Lab,2026-01-03 06:00:00,6,49.95
5120,B003,实验楼,Lab,2026-01-03 07:00:00,7,47.01
5121,B003,实验楼,Lab,2026-01-03 08:00:00,8,112.18
5122,B003,实验楼,Lab,2026-01-03 09:00:00,9,112.20
5123,B003,实验楼,Lab,2026-01-03 10:00:00,10,115.18
5124,B003,实验楼,Lab,2026-01-03 11:00:00,11,113.59
5125,B003,实验楼,Lab,2026-01-03 12:00:00,12,112.65
5126,B003,实验楼,Lab,2026-01-03 13:00:00,13,109.06
5127,B003,实验楼,Lab,2026-01-03 14:00:00,14,115.17
5128,B003,实验楼,Lab,2026-01-03 15:00:00,15,113.97
5129,B003,实验楼,Lab,2026-01-03 16:00:00,16,113.52
5130,B003,实验楼,Lab,2026-01-03 17:00:00,17,111.92
5131,B003,实验楼,Lab,2026-01-03 18:00:00,18,139.57
5132,B003,实验楼,Lab,2026-01-03 19:00:00,19,137.02
5133,B003,实验楼,Lab,2026-01-03 20:00:00,20,133.60
5134,B003,实验楼,Lab,2026-01-03 21:00:00,21,46.79
5135,B003,实验楼,Lab,2026-01-03 22:00:00,22,54.99
5136,B003,实验楼,Lab,2026-01-03 23:00:00,23,56.29
5137,B003,实验楼,Lab,2026-01-04 00:00:00,0,50.90
5138,B003,实验楼,Lab,2026-01-04 01:00:00,1,50.77
5139,B003,实验楼,Lab,2026-01-04 02:00:00,2,53.54
5140,B003,实验楼,Lab,2026-01-04 03:00:00,3,53.87
5141,B003,实验楼,Lab,2026-01-04 04:00:00,4,50.95
5142,B003,实验楼,Lab,2026-01-04 05:00:00,5,48.17
5143,B003,实验楼,Lab,2026-01-04 06:00:00,6,48.09
5144,B003,实验楼,Lab,2026-01-04 07:00:00,7,55.76
5145,B003,实验楼,Lab,2026-01-04 08:00:00,8,113.66
5146,B003,实验楼,Lab,2026-01-04 09:00:00,9,117.26
5147,B003,实验楼,Lab,2026-01-04 10:00:00,10,111.05
5148,B003,实验楼,Lab,2026-01-04 11:00:00,11,114.79
5149,B003,实验楼,Lab,2026-01-04 12:00:00,12,114.42
5150,B003,实验楼,Lab,2026-01-04 13:00:00,13,115.94
5151,B003,实验楼,Lab,2026-01-04 14:00:00,14,117.11
5152,B003,实验楼,Lab,2026-01-04 15:00:00,15,112.00
5153,B003,实验楼,Lab,2026-01-04 16:00:00,16,106.97
5154,B003,实验楼,Lab,2026-01-04 17:00:00,17,112.35
5155,B003,实验楼,Lab,2026-01-04 18:00:00,18,133.44
5156,B003,实验楼,Lab,2026-01-04 19:00:00,19,134.80
5157,B003,实验楼,Lab,2026-01-04 20:00:00,20,131.37
5158,B003,实验楼,Lab,2026-01-04 21:00:00,21,54.92
5159,B003,实验楼,Lab,2026-01-04 22:00:00,22,52.97
5160,B003,实验楼,Lab,2026-01-04 23:00:00,23,47.26
5161,B003,实验楼,Lab,2026-01-05 00:00:00,0,54.05
5162,B003,实验楼,Lab,2026-01-05 01:00:00,1,62.64
5163,B003,实验楼,Lab,2026-01-05 02:00:00,2,62.41
5164,B003,实验楼,Lab,2026-01-05 03:00:00,3,56.78
5165,B003,实验楼,Lab,2026-01-05 04:00:00,4,60.68
5166,B003,实验楼,Lab,2026-01-05 05:00:00,5,62.41
5167,B003,实验楼,Lab,2026-01-05 06:00:00,6,59.31
5168,B003,实验楼,Lab,2026-01-05 07:00:00,7,57.75
